Start,Peak,Stop,Trough,Max_Envelope_Amp,Duration_s,Peak_Freq,awake_state,sleep_state
255.4308,255.4436,255.474,255.4396,7.679319381713867,0.0432,162.037037037037,True,awake
256.5264,256.5324,256.564,256.53,4.113480567932129,0.0376,159.5744680851064,False,sleep
256.7052,256.7308,256.742,256.7316,9.693022727966309,0.0368,163.04347826086956,False,sleep
257.092,257.1056,257.1132,257.106,5.6132307052612305,0.0212,141.50943396226415,False,sleep
258.2468,258.3168,258.3236,258.28,5.043368339538574,0.0768,156.25,False,sleep
258.3792,258.402,258.4088,258.4044,3.585092782974243,0.0296,202.7027027027027,False,sleep
258.4824,258.5048,258.5196,258.5036,3.4458250999450684,0.0372,134.40860215053763,False,sleep
259.054,259.072,259.0808,259.0704,7.7562408447265625,0.0268,149.2537313432836,False,sleep
259.9116,259.9636,259.9712,259.9644,5.367689609527588,0.0596,151.006711409396,True,awake
260.0824,260.0936,260.1128,260.092,7.328793048858643,0.0304,164.4736842105263,True,awake
260.2188,260.2508,260.2588,260.2496,6.4473700523376465,0.04,125.0,True,awake
261.2368,261.2676,261.2784,261.266,6.383643627166748,0.0416,144.23076923076923,True,awake
262.316,262.3252,262.3612,262.3256,5.105348110198975,0.0452,132.7433628318584,True,awake
268.2852,268.3044,268.3104,268.3064,3.228952407836914,0.0252,158.73015873015873,False,sleep
269.6716,269.6864,269.7,269.6832,8.384358406066895,0.0284,176.056338028169,False,sleep
269.9652,269.9736,270.0052,269.9736,6.937882423400879,0.04,150.0,False,sleep
