Start,Peak,Stop,Trough,Max_Envelope_Amp,Duration_ms
2407.3324,2407.3488,2407.3568,2407.3476,6.014167785644531,0.0244
2408.6876,2408.6988,2408.7256,2408.7008,4.4618659019470215,0.038
2410.6808,2410.6928,2410.7024,2410.6916,3.8063559532165527,0.0216
2411.206,2411.2216,2411.232,2411.2228,11.532785415649414,0.026
2412.1908,2412.2096,2412.2192,2412.2096,7.603573799133301,0.0284
2413.1352,2413.15,2413.16,2413.1516,10.393366813659668,0.0248
2414.1264,2414.1536,2414.1608,2414.156,4.997643947601318,0.0344
2415.2216,2415.2428,2415.2516,2415.2472,6.0381083488464355,0.03
2415.298,2415.3092,2415.3268,2415.3076,12.491006851196289,0.0288
2416.23,2416.2372,2416.2584,2416.2364,4.619017601013184,0.0284
2416.7296,2416.7492,2416.7732,2416.7476,5.186244964599609,0.0436
2419.486,2419.5104,2419.514,2419.51,2.863786220550537,0.028
2420.4048,2420.4156,2420.442,2420.4172,7.738793849945068,0.0372
2420.4984,2420.5104,2420.52,2420.5096,6.43357515335083,0.0216
2427.7032,2427.7188,2427.724,2427.7204,3.0999867916107178,0.0208
2428.5792,2428.6036,2428.6132,2428.5852,7.09879732131958,0.034
2433.2372,2433.2756,2433.2916,2433.2716,6.763574123382568,0.0544
2433.6996,2433.7176,2433.73,2433.704,4.440107822418213,0.0304
2434.4648,2434.4744,2434.4852,2434.478,5.955838203430176,0.0204
2436.1304,2436.1408,2436.1532,2436.1412,8.004401206970215,0.0228
2436.3048,2436.316,2436.3304,2436.3144,10.439108848571777,0.0256
2437.6628,2437.6732,2437.6836,2437.6736,7.059938430786133,0.0208
2438.852,2438.8676,2438.8752,2438.8712,3.3421010971069336,0.0232
2440.5208,2440.5316,2440.5504,2440.5348,4.441288948059082,0.0296
2442.6,2442.6312,2442.6476,2442.614,6.953032493591309,0.0476
2445.9036,2445.9168,2445.9272,2445.9176,10.919637680053711,0.0236
2447.7048,2447.7092,2447.7264,2447.712,2.7499165534973145,0.0216
2447.7392,2447.7452,2447.7608,2447.7544,2.901768207550049,0.0216
2447.982,2447.9996,2448.0048,2448.002,3.277277946472168,0.0228
2449.1616,2449.1712,2449.1908,2449.1716,5.333494663238525,0.0292
2450.7308,2450.74,2450.752,2450.7408,4.848333358764648,0.0212
2451.6256,2451.646,2451.6632,2451.6452,6.284223556518555,0.0376
2452.1452,2452.1532,2452.178,2452.1544,7.056386470794678,0.0328
2466.5324,2466.5472,2466.5672,2466.5484,8.324727058410645,0.0348
2466.6884,2466.7224,2466.7396,2466.718,8.350485801696777,0.0512
2466.9724,2466.9864,2467.002,2466.9868,6.463412284851074,0.0296
2467.6836,2467.6964,2467.7116,2467.6996,6.5425028800964355,0.028
2468.1604,2468.1676,2468.1884,2468.1676,3.90046763420105,0.028
2468.8008,2468.8224,2468.8304,2468.8068,3.102160930633545,0.0296
2470.266,2470.2976,2470.3092,2470.2952,9.031624794006348,0.0432
2472.2356,2472.2504,2472.2712,2472.252,7.74725341796875,0.0356
2472.642,2472.6572,2472.6644,2472.658,6.244583606719971,0.0224
2473.7728,2473.8004,2473.816,2473.8028,7.003696441650391,0.0432
2894.9012,2894.9164,2894.9368,2894.9176,15.485006332397461,0.0356
2896.3116,2896.3228,2896.3612,2896.3204,12.592074394226074,0.0496
2896.4956,2896.5072,2896.5216,2896.5076,8.838461875915527,0.026
2904.9124,2904.9204,2904.9332,2904.92,5.152789115905762,0.0208
2905.6176,2905.6368,2905.6448,2905.6392,6.2257490158081055,0.0272
2905.784,2905.7908,2905.8332,2905.7892,5.088450908660889,0.0492
2906.0484,2906.0748,2906.098,2906.0752,7.437710762023926,0.0496
2906.4484,2906.4568,2906.4696,2906.454,5.38517427444458,0.0212
2906.5636,2906.5724,2906.5888,2906.5824,4.566627025604248,0.0252
2913.1072,2913.1304,2913.1392,2913.1276,3.920231342315674,0.032
2913.316,2913.3224,2913.3432,2913.3208,3.966315746307373,0.0272
2917.3092,2917.35,2917.366,2917.3504,7.680860996246338,0.0568
2918.3008,2918.3256,2918.3348,2918.3264,5.37068510055542,0.034
2919.86,2919.8816,2919.8952,2919.892,3.069363594055176,0.0352
2921.4336,2921.4556,2921.478,2921.4588,5.5235161781311035,0.0444
2922.0256,2922.0432,2922.05,2922.0452,5.072336673736572,0.0244
2922.802,2922.818,2922.8228,2922.8196,2.7964868545532227,0.0208
2923.4156,2923.4404,2923.4604,2923.4424,4.409981727600098,0.0448
2923.6772,2923.6952,2923.7044,2923.6936,4.572921276092529,0.0272
2926.368,2926.3968,2926.4296,2926.396,7.921475410461426,0.0616
2926.8984,2926.9088,2926.9392,2926.9092,5.166830539703369,0.0408
2927.5548,2927.5628,2927.5816,2927.5664,3.565141201019287,0.0268
2930.8508,2930.8652,2930.8784,2930.8584,8.60817813873291,0.0276
2937.6156,2937.6244,2937.6488,2937.6268,5.6980767250061035,0.0332
2938.0472,2938.078,2938.0988,2938.08,3.9638969898223877,0.0516
2960.2728,2960.2816,2960.3028,2960.2816,4.715169429779053,0.03
2960.4504,2960.4604,2960.472,2960.4576,3.974698066711426,0.0216
2960.7916,2960.8032,2960.814,2960.802,6.076340675354004,0.0224
2961.9252,2961.9336,2961.9624,2961.9344,4.77423095703125,0.0372
2967.3896,2967.402,2967.4116,2967.4024,8.367493629455566,0.022
2971.2392,2971.2544,2971.2708,2971.256,12.482584953308105,0.0316
3479.2808,3479.3,3479.3468,3479.2984,15.172972679138184,0.066
3479.5124,3479.532,3479.5416,3479.532,3.465794086456299,0.0292
3480.3108,3480.3276,3480.3456,3480.3268,6.233249187469482,0.0348
3480.8472,3480.8572,3480.8708,3480.8588,7.164693832397461,0.0236
3482.1528,3482.1696,3482.1828,3482.1556,3.9496283531188965,0.03
3483.7008,3483.7196,3483.7264,3483.722,5.0402984619140625,0.0256
3483.8972,3483.918,3483.93,3483.9172,5.7328782081604,0.0328
3483.9424,3483.9488,3483.9848,3483.9456,4.056018829345703,0.0424
3488.9392,3488.9476,3488.9692,3488.9468,7.040464878082275,0.03
3489.12,3489.1292,3489.1468,3489.1272,4.04014778137207,0.0268
3490.2124,3490.2256,3490.2404,3490.228,6.7045578956604,0.028
3490.5456,3490.5536,3490.58,3490.5548,5.798738479614258,0.0344
3491.0512,3491.0652,3491.08,3491.0644,9.4409761428833,0.0288
3493.4916,3493.5248,3493.532,3493.522,5.1077046394348145,0.0404
3494.0048,3494.0324,3494.0424,3494.0312,9.223714828491211,0.0376
3497.7252,3497.7328,3497.7524,3497.7324,4.527073383331299,0.0272
3498.0212,3498.052,3498.0604,3498.0548,7.538485527038574,0.0392
3498.176,3498.1844,3498.1964,3498.1868,5.612701416015625,0.0204
3499.788,3499.8056,3499.8228,3499.8064,15.220836639404297,0.0348
3500.0052,3500.0208,3500.026,3500.0196,3.032480239868164,0.0208
3500.7016,3500.7092,3500.728,3500.7096,4.1582722663879395,0.0264
3501.778,3501.7852,3501.8112,3501.7872,5.791352272033691,0.0332
3503.4116,3503.4164,3503.4444,3503.416,2.877263307571411,0.0328
3503.6192,3503.6348,3503.646,3503.6332,5.452688694000244,0.0268
3504.4312,3504.444,3504.4532,3504.448,5.761810302734375,0.022
3510.9024,3510.9132,3510.9312,3510.9108,8.406106948852539,0.0288
3511.4636,3511.48,3511.488,3511.4792,6.380141735076904,0.0244
3513.808,3513.8244,3513.8348,3513.8252,5.8633270263671875,0.0268
3515.6396,3515.6468,3515.6636,3515.6604,3.462104320526123,0.024
3517.3716,3517.3872,3517.3932,3517.3744,2.6561226844787598,0.0216
3517.4428,3517.458,3517.4816,3517.458,12.74194049835205,0.0388
3517.5532,3517.5788,3517.5904,3517.586,6.113195896148682,0.0372
3520.3,3520.3288,3520.3384,3520.3304,5.94110107421875,0.0384
3520.4632,3520.4772,3520.5072,3520.478,8.74789047241211,0.044
3522.3776,3522.392,3522.3996,3522.392,6.949631214141846,0.022
3522.8892,3522.9084,3522.9196,3522.908,10.15843677520752,0.0304
3525.9852,3526.0028,3526.0132,3526.0044,8.371315002441406,0.028
3526.8876,3526.8952,3526.912,3526.8936,4.693205833435059,0.0244
3527.2044,3527.2412,3527.2476,3527.2388,4.357818126678467,0.0432
3529.3488,3529.368,3529.3848,3529.3656,9.333389282226562,0.036
3529.4916,3529.5036,3529.5132,3529.504,4.831174850463867,0.0216
3531.2724,3531.2824,3531.3028,3531.28,12.065324783325195,0.0304
3532.3628,3532.3768,3532.3916,3532.372,3.9544663429260254,0.0288
3534.0504,3534.0604,3534.0912,3534.086,4.120664119720459,0.0408
3535.5428,3535.5652,3535.5752,3535.5676,4.273682117462158,0.0324
3537.1428,3537.1552,3537.1644,3537.1548,5.587628364562988,0.0216
3537.296,3537.3244,3537.334,3537.3252,6.271265506744385,0.038
3537.9232,3537.9292,3537.9488,3537.9308,3.592467784881592,0.0256
3537.994,3538.0068,3538.0212,3538.0072,10.660700798034668,0.0272
3538.6416,3538.6628,3538.6724,3538.6648,4.359186172485352,0.0308
3539.1708,3539.18,3539.1936,3539.178,7.603426456451416,0.0228
3539.9732,3539.9864,3539.9956,3539.9884,6.71273136138916,0.0224
3540.8764,3540.886,3540.91,3540.8856,7.890993118286133,0.0336
3540.9568,3540.9704,3540.9788,3540.9724,4.946678638458252,0.022
3541.1728,3541.1808,3541.1968,3541.1816,5.549154758453369,0.024
3543.8332,3543.8492,3543.8612,3543.846,5.939987659454346,0.028
3550.0768,3550.0876,3550.1024,3550.0872,3.8101487159729004,0.0256
3550.388,3550.4032,3550.4332,3550.4016,8.294300079345703,0.0452
3551.8528,3551.8588,3551.8864,3551.8596,3.9504635334014893,0.0336
3554.4632,3554.4824,3554.4956,3554.4836,5.684730529785156,0.0324
3554.9648,3554.9816,3554.9992,3554.9952,5.709115505218506,0.0344
3556.2536,3556.2648,3556.2752,3556.2684,4.00021505355835,0.0216
3556.5424,3556.5636,3556.5744,3556.5476,4.004558563232422,0.032
3557.1928,3557.2024,3557.2176,3557.2032,7.4552483558654785,0.0248
3557.9644,3557.9736,3557.9856,3557.9756,5.834190845489502,0.0212
3562.284,3562.3236,3562.3372,3562.326,5.453930854797363,0.0532
3564.144,3564.1564,3564.1684,3564.156,6.817996978759766,0.0244
3566.4744,3566.4928,3566.502,3566.4932,5.077641487121582,0.0276
3569.3068,3569.3132,3569.336,3569.3132,4.481505393981934,0.0292
3569.9384,3569.9552,3569.9748,3569.9556,11.463719367980957,0.0364
3571.1996,3571.2128,3571.2216,3571.2116,4.314143657684326,0.022
3571.3196,3571.3288,3571.3452,3571.33,5.919163703918457,0.0256
3572.3304,3572.3584,3572.3724,3572.3628,6.636446475982666,0.042
3573.9908,3574.0144,3574.0208,3574.0152,4.859534740447998,0.03
3574.5732,3574.5892,3574.6056,3574.5888,8.38515853881836,0.0324
3574.6512,3574.6604,3574.6876,3574.6596,4.567023277282715,0.0364
3575.9368,3575.9512,3575.974,3575.9516,11.051257133483887,0.0372
3576.0388,3576.0624,3576.0692,3576.0612,5.320506572723389,0.0304
3578.1996,3578.208,3578.2224,3578.2108,3.8784215450286865,0.0228
3578.3136,3578.32,3578.3396,3578.3208,3.8428306579589844,0.026
3580.0796,3580.0912,3580.1004,3580.0924,6.898138999938965,0.0208
3580.2336,3580.2448,3580.2756,3580.2428,6.584399223327637,0.042
3589.1848,3589.1956,3589.2132,3589.1968,3.910954475402832,0.0284
3589.8816,3589.8924,3589.9048,3589.8924,6.626216888427734,0.0232
3590.61,3590.6184,3590.6432,3590.642,3.6828324794769287,0.0332
3591.2688,3591.2784,3591.302,3591.2812,4.955030918121338,0.0332
3591.5884,3591.5992,3591.6144,3591.5984,10.750686645507812,0.026
3598.1996,3598.2284,3598.2368,3598.228,5.1720356941223145,0.0372
3598.4888,3598.502,3598.5148,3598.4996,10.265718460083008,0.026
3598.634,3598.6596,3598.7008,3598.6828,11.282134056091309,0.0668
3598.9024,3598.9216,3598.9304,3598.924,4.608676910400391,0.028
3600.7124,3600.7256,3600.7364,3600.7248,13.385318756103516,0.024
3601.4684,3601.4848,3601.492,3601.4852,3.6145474910736084,0.0236
3601.6516,3601.6584,3601.682,3601.6616,3.735628128051758,0.0304
3602.7404,3602.7536,3602.7648,3602.7552,9.356136322021484,0.0244
3603.3104,3603.3232,3603.3424,3603.3252,13.552387237548828,0.032
3603.9516,3603.9656,3603.9764,3603.9664,3.7031524181365967,0.0248
3606.0344,3606.04,3606.0608,3606.038,3.9309403896331787,0.0264
3606.3552,3606.3652,3606.3808,3606.3624,5.964751720428467,0.0256
3609.49,3609.4972,3609.5232,3609.4936,3.8814194202423096,0.0332
3610.8188,3610.8344,3610.8568,3610.8224,3.9088668823242188,0.038
3612.4724,3612.506,3612.5188,3612.5068,11.39558219909668,0.0464
3615.0524,3615.0668,3615.0744,3615.0656,6.168512344360352,0.022
3616.2944,3616.3148,3616.3256,3616.3124,4.068894863128662,0.0312
3617.1108,3617.1164,3617.1356,3617.1176,3.4877541065216064,0.0248
3617.5352,3617.5824,3617.588,3617.5836,4.262777805328369,0.0528
3618.422,3618.43,3618.4424,3618.4376,4.833334445953369,0.0204
3621.768,3621.7784,3621.7932,3621.7792,3.1484923362731934,0.0252
3622.604,3622.6092,3622.626,3622.6096,2.654653549194336,0.022
3623.8436,3623.8756,3623.8844,3623.8756,3.781559705734253,0.0408
3626.6356,3626.6816,3626.6908,3626.6836,7.261617660522461,0.0552
3627.112,3627.126,3627.1344,3627.1244,7.103994369506836,0.0224
3628.8524,3628.8596,3628.878,3628.8588,4.087519645690918,0.0256
3630.0224,3630.0384,3630.0492,3630.0404,7.879278659820557,0.0268
3631.934,3631.9516,3631.968,3631.954,7.503256797790527,0.034
3632.6096,3632.6236,3632.6372,3632.618,7.754935264587402,0.0276
3637.646,3637.6684,3637.6748,3637.6656,4.979694366455078,0.0288
3642.2524,3642.2632,3642.2804,3642.26,5.436172962188721,0.028
3643.4528,3643.4624,3643.4904,3643.4632,7.95370626449585,0.0376
3643.7044,3643.7336,3643.7416,3643.732,6.813226222991943,0.0372
3643.9096,3643.9368,3643.9532,3643.9372,5.129729747772217,0.0436
3645.5856,3645.5964,3645.6148,3645.61,4.225525856018066,0.0292
3645.7132,3645.7308,3645.7512,3645.7316,9.321776390075684,0.038
3650.6316,3650.6492,3650.6556,3650.6468,4.088778972625732,0.024
3651.546,3651.5684,3651.574,3651.5708,3.8443331718444824,0.028
3653.1488,3653.1548,3653.1748,3653.1556,3.1052539348602295,0.026
3653.35,3653.3616,3653.3716,3653.3588,5.549116134643555,0.0216
3654.684,3654.6932,3654.7064,3654.6928,5.395745277404785,0.0224
3709.5196,3709.5528,3709.5692,3709.5516,10.488405227661133,0.0496
3712.2512,3712.2668,3712.284,3712.2696,4.070286750793457,0.0328
3713.7528,3713.7624,3713.7812,3713.7628,3.934941530227661,0.0284
3716.8164,3716.834,3716.8448,3716.836,8.131095886230469,0.0284
3717.848,3717.8604,3717.8772,3717.8608,9.066950798034668,0.0292
3718.1252,3718.1472,3718.1536,3718.1496,4.095993518829346,0.0284
3719.678,3719.69,3719.7148,3719.6928,5.507002353668213,0.0368
3720.6552,3720.6768,3720.6844,3720.6756,5.8069167137146,0.0292
3722.6808,3722.6972,3722.7064,3722.6988,5.015222072601318,0.0256
3723.0496,3723.108,3723.1204,3723.1076,4.255724906921387,0.0708
3737.4168,3737.4252,3737.4476,3737.4256,8.301651954650879,0.0308
3738.0972,3738.1056,3738.1204,3738.1064,6.089440822601318,0.0232
3739.352,3739.362,3739.3768,3739.3604,6.23878288269043,0.0248
3739.6884,3739.7332,3739.7416,3739.6956,6.632758617401123,0.0532
3740.0404,3740.0532,3740.0816,3740.0544,3.3648908138275146,0.0412
3743.4692,3743.482,3743.5308,3743.482,9.453137397766113,0.0616
3751.7188,3751.7416,3751.748,3751.7404,4.819108963012695,0.0292
3752.4212,3752.4304,3752.442,3752.4296,6.4145612716674805,0.0208
3753.5552,3753.5744,3753.5776,3753.5752,2.557685136795044,0.0224
3757.466,3757.4764,3757.4888,3757.476,5.411492347717285,0.0228
3758.3188,3758.3376,3758.3452,3758.3388,5.589419841766357,0.0264
3760.646,3760.6516,3760.674,3760.6524,3.010014772415161,0.028
3761.728,3761.7652,3761.7716,3761.7472,4.443206787109375,0.0436
3761.7848,3761.8064,3761.8116,3761.7948,3.296516180038452,0.0268
3762.632,3762.6416,3762.66,3762.6356,2.8206353187561035,0.028
3762.8804,3762.8908,3762.9116,3762.8904,5.085297107696533,0.0312
3763.2532,3763.2824,3763.2964,3763.2812,5.62103271484375,0.0432
3763.4444,3763.4556,3763.4852,3763.4544,5.683916091918945,0.0408
3765.4836,3765.4984,3765.5188,3765.4996,14.33863639831543,0.0352
3767.4416,3767.454,3767.4656,3767.4508,9.529387474060059,0.024
3769.9764,3770.0076,3770.0152,3770.0112,4.520155429840088,0.0388
3770.9552,3770.9756,3770.9832,3770.9776,5.59572172164917,0.028
3771.6788,3771.702,3771.712,3771.7,7.615858554840088,0.0332
3772.8676,3772.8784,3772.89,3772.8744,8.724722862243652,0.0224
3773.5964,3773.6052,3773.6212,3773.6024,7.548870086669922,0.0248
3783.8184,3783.834,3783.8464,3783.8392,9.162237167358398,0.028
3785.8396,3785.8716,3785.8816,3785.8732,6.086057662963867,0.042
3785.9672,3785.9908,3786.0064,3785.9908,6.097202301025391,0.0392
3788.7112,3788.7532,3788.7672,3788.7516,5.591126441955566,0.056
3790.5852,3790.5956,3790.6088,3790.598,4.6373443603515625,0.0236
3792.848,3792.8688,3792.908,3792.8676,14.575393676757812,0.06
3793.5468,3793.5536,3793.5704,3793.5532,4.311121940612793,0.0236
3794.3792,3794.3908,3794.4152,3794.392,3.544520616531372,0.036
3794.4548,3794.4648,3794.4752,3794.4656,8.401522636413574,0.0204
3796.8844,3796.8916,3796.9264,3796.8904,4.318820476531982,0.042
3797.1712,3797.1796,3797.192,3797.1824,4.71198844909668,0.0208
3798.4356,3798.4428,3798.4684,3798.444,4.9105916023254395,0.0328
3803.1004,3803.1356,3803.1688,3803.1372,17.640533447265625,0.0684
3807.396,3807.4128,3807.4244,3807.4148,11.297713279724121,0.0284
3809.4012,3809.4204,3809.4352,3809.4176,5.636209011077881,0.034
3810.4308,3810.4404,3810.46,3810.4496,7.661327838897705,0.0292
3819.012,3819.0212,3819.0496,3819.0232,8.860359191894531,0.0376
3819.4796,3819.4916,3819.502,3819.4908,8.022114753723145,0.0224
3821.59,3821.602,3821.6568,3821.6012,7.820510387420654,0.0668
3822.7224,3822.7364,3822.7532,3822.7352,3.5716712474823,0.0308
3823.2144,3823.2468,3823.2712,3823.2472,11.077301979064941,0.0568
3825.6348,3825.6468,3825.6556,3825.6476,3.4535491466522217,0.0208
3826.7296,3826.7512,3826.7644,3826.7488,9.382464408874512,0.0348
3826.9744,3826.9852,3826.9956,3826.9852,6.529354572296143,0.0212
3827.3756,3827.3888,3827.4064,3827.3896,5.316967964172363,0.0308
3827.5764,3827.586,3827.5972,3827.5864,6.5157904624938965,0.0208
3827.804,3827.8156,3827.8344,3827.8128,8.04807186126709,0.0304
3828.0096,3828.03,3828.0372,3828.0272,4.834548473358154,0.0276
3828.2556,3828.2652,3828.2904,3828.266,7.134167671203613,0.0348
3829.3096,3829.3196,3829.3304,3829.32,7.227250099182129,0.0208
3829.3504,3829.364,3829.3872,3829.3644,8.402294158935547,0.0368
3829.9548,3829.98,3829.994,3829.9812,6.155967712402344,0.0392
3831.4296,3831.448,3831.4568,3831.4512,6.2537522315979,0.0272
3831.4808,3831.5016,3831.5072,3831.5052,4.143128871917725,0.0264
3831.8628,3831.8792,3831.892,3831.8808,7.309543609619141,0.0292
3833.1364,3833.1428,3833.1592,3833.14,3.7400095462799072,0.0228
3833.4752,3833.4808,3833.506,3833.4828,3.9270856380462646,0.0308
3844.8148,3844.8312,3844.9296,3844.8576,7.892425537109375,0.1148
3845.7276,3845.7372,3845.7488,3845.7396,4.019753932952881,0.0212
3845.8872,3845.9144,3845.9268,3845.91,7.535834789276123,0.0396
3846.0764,3846.0936,3846.1088,3846.096,5.070505619049072,0.0324
3847.9048,3847.9252,3847.9308,3847.9264,2.988159418106079,0.026
3850.2004,3850.2112,3850.2632,3850.21,8.938200950622559,0.0628
3852.16,3852.1676,3852.1888,3852.1644,5.266519069671631,0.0288
3856.128,3856.1408,3856.1532,3856.14,5.7317914962768555,0.0252
3856.6956,3856.7056,3856.7188,3856.7016,7.759442329406738,0.0232
3856.8676,3856.8828,3856.9132,3856.8868,4.890344142913818,0.0456
3857.7552,3857.7644,3857.778,3857.7644,6.434506416320801,0.0228
3858.836,3858.858,3858.8752,3858.8588,5.5677971839904785,0.0392
3860.2652,3860.2828,3860.2896,3860.2816,5.352406024932861,0.0244
3865.8068,3865.8136,3865.83,3865.8136,3.869011878967285,0.0232
3866.1812,3866.1884,3866.2184,3866.1896,4.544620990753174,0.0372
3894.9124,3894.9228,3894.9388,3894.9212,7.67264461517334,0.0264
3895.988,3895.9948,3896.0156,3895.9972,3.3156330585479736,0.0276
3896.1236,3896.1428,3896.1496,3896.1456,5.520876884460449,0.026
3898.7616,3898.7812,3898.7992,3898.782,5.8554558753967285,0.0376
3899.2624,3899.2756,3899.2956,3899.2748,3.469902276992798,0.0332
3907.7876,3907.8144,3907.828,3907.8128,6.581598281860352,0.0404
3908.9484,3908.9748,3909.0036,3908.9752,7.646991729736328,0.0552
3909.2728,3909.2904,3909.3236,3909.2892,10.102115631103516,0.0508
3909.3452,3909.3652,3909.3704,3909.364,2.6722331047058105,0.0252
3910.4756,3910.488,3910.5,3910.49,7.196221351623535,0.0244
3910.9124,3910.9188,3910.9328,3910.9168,4.335262298583984,0.0204
3911.0376,3911.056,3911.0644,3911.0548,4.046838283538818,0.0268
3911.9988,3912.0228,3912.0332,3912.0244,7.694543361663818,0.0344
3912.1604,3912.1676,3912.1844,3912.1796,4.208558082580566,0.024
3914.39,3914.3976,3914.4144,3914.4096,5.854395389556885,0.0244
3916.4816,3916.4908,3916.52,3916.4928,6.6078267097473145,0.0384
3916.692,3916.7064,3916.752,3916.7056,4.3535027503967285,0.06
3916.9768,3916.998,3917.01,3916.9992,9.90112590789795,0.0332
3917.4316,3917.4396,3917.4532,3917.4364,6.815675258636475,0.0216
3917.5052,3917.5168,3917.5292,3917.514,6.089918613433838,0.024
3920.1888,3920.208,3920.2152,3920.21,4.419582843780518,0.0264
3920.5532,3920.564,3920.5788,3920.5664,6.6806464195251465,0.0256
3921.1484,3921.156,3921.186,3921.1584,3.930168628692627,0.0376
3927.5168,3927.5232,3927.5384,3927.5216,4.0587077140808105,0.0216
