Start,Peak,Stop,Trough,Max_Envelope_Amp,Duration_ms
3485.4672,3485.5032,3485.51,3485.4756,3.96244215965271,0.0428
3487.0584,3487.0684,3487.0956,3487.0696,3.4156596660614014,0.0372
3487.4592,3487.5212,3487.5332,3487.5164,5.956759452819824,0.074
3490.7648,3490.7856,3490.7996,3490.7832,5.112609386444092,0.0348
3495.0036,3495.0132,3495.0624,3495.0152,4.8506340980529785,0.0588
3498.9932,3499.0232,3499.0356,3499.0232,7.5444440841674805,0.0424
3505.0692,3505.0784,3505.0912,3505.0772,5.278323650360107,0.022
3507.4104,3507.42,3507.4548,3507.4172,4.802799701690674,0.0444
3508.1768,3508.1924,3508.2192,3508.1928,5.250631809234619,0.0424
3508.8632,3508.8944,3508.91,3508.8932,9.450931549072266,0.0468
3510.5716,3510.5812,3510.6024,3510.5776,4.671630382537842,0.0308
3510.756,3510.7648,3510.778,3510.7644,5.208874702453613,0.022
3514.774,3514.7912,3514.8144,3514.8108,3.288346767425537,0.0404
3521.5156,3521.532,3521.5476,3521.532,3.3037049770355225,0.032
3522.5228,3522.5316,3522.5436,3522.5272,5.069007396697998,0.0208
3523.6004,3523.618,3523.6408,3523.6164,5.656686305999756,0.0404
3526.0592,3526.0908,3526.1036,3526.0896,6.7766642570495605,0.0444
3529.5652,3529.5828,3529.6312,3529.5808,10.277581214904785,0.066
3534.8632,3534.87,3534.8936,3534.8692,3.671638011932373,0.0304
3539.6856,3539.6968,3539.7156,3539.6956,4.2525482177734375,0.03
3542.18,3542.2084,3542.2176,3542.2096,4.2258620262146,0.0376
3547.32,3547.334,3547.3736,3547.3604,7.3528242111206055,0.0536
3556.3624,3556.3848,3556.3948,3556.3876,8.14765739440918,0.0324
3557.8128,3557.8528,3557.864,3557.85,3.8823676109313965,0.0512
3563.3196,3563.3276,3563.3956,3563.3904,3.4754302501678467,0.076
3565.606,3565.6164,3565.6272,3565.616,4.944156169891357,0.0212
3566.3912,3566.3992,3566.4208,3566.4004,5.565827369689941,0.0296
3566.884,3566.8968,3566.9192,3566.8952,7.186797618865967,0.0352
3569.6784,3569.6896,3569.7,3569.6868,4.284494400024414,0.0216
3572.292,3572.306,3572.3168,3572.306,4.583589553833008,0.0248
3572.4928,3572.5116,3572.534,3572.5116,5.345895290374756,0.0412
3580.1636,3580.182,3580.1944,3580.1808,6.302211761474609,0.0308
3582.3124,3582.3268,3582.3356,3582.3304,5.094667434692383,0.0232
3583.19,3583.2008,3583.2108,3583.2012,9.322382926940918,0.0208
3590.4392,3590.4496,3590.4944,3590.4516,4.012045383453369,0.0552
3594.4356,3594.4528,3594.4632,3594.456,8.464706420898438,0.0276
3594.8584,3594.878,3594.904,3594.8796,8.431463241577148,0.0456
3597.2436,3597.298,3597.3072,3597.2812,4.919646263122559,0.0636
3597.6736,3597.686,3597.704,3597.6884,9.656277656555176,0.0304
3598.1216,3598.1572,3598.1692,3598.1576,5.110862731933594,0.0476
3599.9748,3599.9992,3600.0056,3599.9968,3.4017837047576904,0.0308
3600.544,3600.5556,3600.5644,3600.5576,7.050349235534668,0.0204
3601.9944,3602.0096,3602.0188,3602.0116,5.189207553863525,0.0244
3603.9064,3603.9228,3603.948,3603.9236,7.959738254547119,0.0416
3605.1804,3605.1896,3605.2008,3605.1868,8.339749336242676,0.0204
3608.1596,3608.1832,3608.1928,3608.1828,6.677316665649414,0.0332
3609.3676,3609.3816,3609.41,3609.3824,4.353983402252197,0.0424
3614.0456,3614.068,3614.078,3614.07,6.603616237640381,0.0324
3615.0792,3615.1096,3615.1308,3615.112,3.986538887023926,0.0516
3615.4588,3615.4748,3615.4804,3615.4748,3.1919779777526855,0.0216
3617.1252,3617.136,3617.1568,3617.1364,6.328665256500244,0.0316
3618.332,3618.3396,3618.3528,3618.3368,3.968764543533325,0.0208
3619.3196,3619.3288,3619.3612,3619.326,4.120629787445068,0.0416
3620.8264,3620.8432,3620.8516,3620.8424,6.626676559448242,0.0252
3623.804,3623.816,3623.8272,3623.8176,7.976993560791016,0.0232
3629.1096,3629.118,3629.1412,3629.1192,5.799841403961182,0.0316
3631.4672,3631.48,3631.4952,3631.4784,4.427435874938965,0.028
3633.3588,3633.368,3633.3832,3633.3752,5.2294111251831055,0.0244
3634.1736,3634.1824,3634.2004,3634.1812,4.617154121398926,0.0268
3635.5628,3635.5856,3635.5924,3635.5868,3.896528720855713,0.0296
3636.4572,3636.5528,3636.5624,3636.5552,5.17649507522583,0.1052
3637.1312,3637.1516,3637.1752,3637.1536,4.337745666503906,0.044
3645.1844,3645.2064,3645.2324,3645.2064,10.435647010803223,0.048
3647.6672,3647.6792,3647.7104,3647.6788,9.3392972946167,0.0432
3647.9752,3647.9872,3648.012,3647.9868,8.184560775756836,0.0368
3649.8076,3649.816,3649.8588,3649.8172,7.383342266082764,0.0512
3651.2476,3651.264,3651.2712,3651.266,3.490004301071167,0.0236
3653.474,3653.4864,3653.5024,3653.4812,3.286052703857422,0.0284
3654.4892,3654.5148,3654.5268,3654.512,5.668917655944824,0.0376
3657.9272,3657.95,3657.9848,3657.9484,4.963076591491699,0.0576
3661.7468,3661.7612,3661.7688,3661.7632,4.641767501831055,0.022
3662.4796,3662.4888,3662.5092,3662.486,4.710613250732422,0.0296
3662.906,3662.9196,3662.9296,3662.922,8.514215469360352,0.0236
3665.62,3665.6376,3665.6776,3665.6344,5.756837368011475,0.0576
3668.448,3668.4892,3668.4996,3668.49,5.973684787750244,0.0516
3668.8496,3668.8896,3668.8972,3668.8888,4.401536464691162,0.0476
3677.8004,3677.81,3677.822,3677.812,5.823517322540283,0.0216
3677.9912,3678.004,3678.0128,3678.0012,4.520681858062744,0.0216
3678.6408,3678.672,3678.6788,3678.648,4.11806058883667,0.038
3682.0048,3682.0164,3682.026,3682.016,6.502819538116455,0.0212
3682.3068,3682.3324,3682.3372,3682.3328,3.1576592922210693,0.0304
3683.4668,3683.5276,3683.5368,3683.526,6.882246017456055,0.07
3684.0192,3684.0316,3684.0464,3684.032,5.831294059753418,0.0272
3686.8096,3686.8232,3686.8492,3686.8224,3.119659185409546,0.0396
3689.0672,3689.0988,3689.1064,3689.096,3.896785020828247,0.0392
3693.6472,3693.6596,3693.6856,3693.656,6.627969264984131,0.0384
3694.0868,3694.104,3694.112,3694.1036,3.471447229385376,0.0252
3694.7272,3694.7384,3694.7508,3694.734,4.691235065460205,0.0236
3695.8968,3695.918,3695.9272,3695.918,3.4360592365264893,0.0304
3698.2152,3698.224,3698.2528,3698.2252,6.973133563995361,0.0376
3698.396,3698.41,3698.4188,3698.4124,4.4751667976379395,0.0228
3701.8796,3701.8868,3701.92,3701.8872,3.7608957290649414,0.0404
3705.1608,3705.1764,3705.2028,3705.1752,7.639262676239014,0.042
3706.3244,3706.3372,3706.3984,3706.3384,10.010873794555664,0.074
3712.4472,3712.462,3712.5048,3712.4536,6.280675411224365,0.0576
3714.174,3714.2092,3714.2324,3714.2076,9.995741844177246,0.0584
3715.1396,3715.1656,3715.1744,3715.1628,3.362384557723999,0.0348
3716.3288,3716.3552,3716.3644,3716.3516,5.540586471557617,0.0356
3719.692,3719.702,3719.7144,3719.7016,3.432894229888916,0.0224
3722.63,3722.6616,3722.6704,3722.6388,4.48107385635376,0.0404
3724.0664,3724.0756,3724.1104,3724.0768,3.6977970600128174,0.044
3724.26,3724.2672,3724.2832,3724.2664,4.0334792137146,0.0232
3724.5984,3724.6064,3724.6544,3724.6044,3.6261823177337646,0.056
3725.9596,3726.0296,3726.0416,3726.028,6.613813400268555,0.082
3729.5812,3729.61,3729.6188,3729.6088,5.059110164642334,0.0376
3730.5208,3730.53,3730.548,3730.5292,5.680673599243164,0.0272
3732.6584,3732.6912,3732.6972,3732.6936,4.217797756195068,0.0388
3751.2776,3751.2832,3751.3032,3751.2824,3.0757503509521484,0.0256
3751.976,3751.9928,3752.0076,3751.9936,4.432042121887207,0.0316
3758.9536,3758.9792,3758.9948,3758.9844,8.158262252807617,0.0412
3762.3616,3762.3688,3762.3844,3762.3688,3.7129554748535156,0.0228
3762.8676,3762.8868,3762.9168,3762.886,4.405661582946777,0.0492
3764.3744,3764.384,3764.4192,3764.384,5.036657810211182,0.0448
3771.7828,3771.7944,3771.8036,3771.7932,5.450672149658203,0.0208
3775.3612,3775.3956,3775.404,3775.3956,6.622262001037598,0.0428
3778.5864,3778.594,3778.628,3778.5916,5.169191360473633,0.0416
3780.8804,3780.9068,3780.9292,3780.9048,6.511351585388184,0.0488
3782.7568,3782.772,3782.7816,3782.7768,4.569046497344971,0.0248
3785.648,3785.6568,3785.6708,3785.6576,5.4469895362854,0.0228
3788.152,3788.2008,3788.2132,3788.1984,5.963243007659912,0.0612
3789.986,3790.002,3790.0096,3790.0044,5.876422882080078,0.0236
3791.4968,3791.506,3791.5308,3791.5044,9.011712074279785,0.034
3794.5164,3794.5264,3794.5392,3794.526,6.390685558319092,0.0228
3796.2196,3796.2272,3796.2444,3796.2388,3.9423816204071045,0.0248
3799.1536,3799.1816,3799.2076,3799.182,4.701477527618408,0.054
3802.1824,3802.21,3802.2212,3802.2092,3.9413211345672607,0.0388
3803.8316,3803.868,3803.8836,3803.8664,3.9233756065368652,0.052
3808.8104,3808.8332,3808.8748,3808.8584,4.3757243156433105,0.0644
3815.2532,3815.29,3815.2996,3815.2888,5.73868989944458,0.0464
3816.2544,3816.2696,3816.3292,3816.2676,6.4921417236328125,0.0748
3818.5088,3818.516,3818.544,3818.5152,3.988569736480713,0.0352
3820.3544,3820.384,3820.4132,3820.3844,7.425601005554199,0.0588
3823.6236,3823.632,3823.6504,3823.6316,6.617225170135498,0.0268
3825.7432,3825.752,3825.7728,3825.7544,4.3855462074279785,0.0296
3825.9524,3825.9636,3825.986,3825.9652,7.980251789093018,0.0336
3833.8584,3833.87,3833.8804,3833.8692,5.264852523803711,0.022
3837.6512,3837.658,3837.6792,3837.6584,4.129383087158203,0.028
3842.7312,3842.74,3842.8152,3842.7396,4.459084510803223,0.084
3844.4288,3844.4364,3844.4676,3844.436,3.640645980834961,0.0388
3849.3832,3849.4144,3849.42,3849.4164,3.148108959197998,0.0368
3850.4468,3850.4556,3850.4688,3850.4524,4.681960582733154,0.022
3850.8912,3850.8988,3850.93,3850.898,3.4384915828704834,0.0388
3852.2376,3852.252,3852.2952,3852.2536,6.837438583374023,0.0576
3853.486,3853.4952,3853.5068,3853.4956,5.384660720825195,0.0208
3853.7332,3853.7484,3853.7584,3853.7468,3.732443332672119,0.0252
3855.9776,3855.9876,3856.0088,3855.9864,3.870931625366211,0.0312
3859.5964,3859.6228,3859.6324,3859.6264,4.267667293548584,0.036
3859.934,3859.958,3859.9704,3859.9572,4.837520122528076,0.0364
3861.678,3861.6936,3861.6996,3861.6932,3.1368985176086426,0.0216
3867.0728,3867.0956,3867.1052,3867.0964,6.194134712219238,0.0324
3869.2144,3869.2396,3869.252,3869.2388,6.630500793457031,0.0376
3873.1084,3873.1396,3873.1516,3873.1464,4.747645854949951,0.0432
3876.7644,3876.7792,3876.7868,3876.7824,4.365155220031738,0.0224
3878.574,3878.5824,3878.618,3878.5816,3.7863547801971436,0.044
3882.9068,3882.9224,3882.9336,3882.9216,3.8119664192199707,0.0268
3885.0216,3885.044,3885.0632,3885.0436,4.1466546058654785,0.0416
3885.7504,3885.7604,3885.7972,3885.7592,4.946784019470215,0.0468
3902.702,3902.7312,3902.7688,3902.7308,4.47531795501709,0.0668
3904.6892,3904.706,3904.766,3904.7056,7.064113140106201,0.0768
3916.6316,3916.6496,3916.674,3916.6472,6.724190711975098,0.0424
3921.252,3921.2852,3921.3164,3921.2848,3.3841936588287354,0.0644
3921.7744,3921.8104,3921.8204,3921.8124,3.4511685371398926,0.046
3926.3196,3926.332,3926.3528,3926.3288,6.802008152008057,0.0332
3932.178,3932.2136,3932.2412,3932.2368,4.544820785522461,0.0632
3933.3232,3933.334,3933.36,3933.3328,7.583637237548828,0.0368
3955.6556,3955.6672,3955.6772,3955.6708,5.666287422180176,0.0216
3957.0408,3957.0536,3957.104,3957.0544,7.095042705535889,0.0632
3958.6436,3958.6704,3958.7204,3958.668,6.055898189544678,0.0768
3959.076,3959.1184,3959.1384,3959.1192,10.865839958190918,0.0624
3960.9436,3960.9556,3960.9672,3960.9524,7.422937393188477,0.0236
3962.382,3962.396,3962.4056,3962.398,7.736290454864502,0.0236
3963.1052,3963.1212,3963.1312,3963.1216,5.605157852172852,0.026
3964.022,3964.0892,3964.1084,3964.0912,6.629153728485107,0.0864
3966.1868,3966.1948,3966.218,3966.1968,3.838240385055542,0.0312
3967.508,3967.5184,3967.5364,3967.5188,5.827239513397217,0.0284
3967.6932,3967.708,3967.7616,3967.712,4.940325736999512,0.0684
3969.6108,3969.6308,3969.6484,3969.6312,8.021865844726562,0.0376
3970.7012,3970.7212,3970.752,3970.7208,11.244352340698242,0.0508
3972.7336,3972.7692,3972.778,3972.7716,4.297687530517578,0.0444
3974.47,3974.478,3974.4944,3974.476,3.3963136672973633,0.0244
3975.1052,3975.1368,3975.1456,3975.1308,3.5597922801971436,0.0404
3975.7836,3975.8064,3975.844,3975.8088,14.494668960571289,0.0604
3976.2824,3976.298,3976.3196,3976.2992,5.580258369445801,0.0372
3981.1612,3981.1812,3981.2064,3981.1808,6.853557586669922,0.0452
